TransactionID,TransactionDate,CustomerID,ProductID,SalesChannel,ProductCategory,ProductName,DiscountRate,UnitPrice,UnitCost,Quantity,SalesAmount,CostAmount,Profit
206872,2025-09-09,C00403,P006,Online,Phones,Smartphone Mini,0.0,900.0,620.0,1,900.0,620.0,280.0
206873,2025-08-03,C00339,P006,In‑Store,Phones,Smartphone Mini,0.1,810.0,620.0,1,810.0,620.0,190.0
206874,2025-03-07,C00278,P025,Online,Gaming,Game Console,0.05,617.5,480.0,1,617.5,480.0,137.5
206875,2025-08-30,C00839,P023,Online,Networking,Wi‑Fi Router AX,0.0,220.0,145.0,1,220.0,145.0,75.0
206876,2025-12-04,C00664,P011,Online,TVs,4K LED TV 65,0.1,1170.0,950.0,1,1170.0,950.0,220.0
206877,2025-04-10,C01001,P004,Online,Computers,2-in-1 Convertible 13,0.0,1250.0,950.0,1,1250.0,950.0,300.0
206878,2025-01-16,C00731,P016,Online,Audio,Soundbar 3.1,0.0,420.0,300.0,2,840.0,600.0,240.0
206879,2025-11-12,C00378,P002,In‑Store,Computers,Laptop Air 13,0.1,1260.0,1050.0,1,1260.0,1050.0,210.0
206880,2025-01-31,C01066,P010,Online,TVs,4K LED TV 55,0.0,900.0,650.0,1,900.0,650.0,250.0
206881,2025-04-15,C00656,P020,In‑Store,Accessories,Wireless Charger,0.0,60.0,32.0,3,180.0,96.0,84.0
206882,2025-11-20,C00953,P002,Online,Computers,Laptop Air 13,0.1,1260.0,1050.0,2,2520.0,2100.0,420.0
206883,2025-08-14,C00347,P023,Online,Networking,Wi‑Fi Router AX,0.0,220.0,145.0,1,220.0,145.0,75.0
206884,2025-06-06,C00763,P019,Online,Accessories,USB-C Hub,0.05,52.25,28.0,2,104.5,56.0,48.5
206885,2025-07-25,C00606,P026,In‑Store,Gaming,Controller,0.05,76.0,45.0,1,76.0,45.0,31.0
206886,2025-06-14,C00367,P010,Online,TVs,4K LED TV 55,0.1,810.0,650.0,1,810.0,650.0,160.0
206887,2025-06-04,C00471,P015,Online,Audio,Bluetooth Speaker,0.0,180.0,110.0,2,360.0,220.0,140.0
206888,2025-06-08,C00943,P023,Online,Networking,Wi‑Fi Router AX,0.0,220.0,145.0,1,220.0,145.0,75.0
206889,2025-12-22,C00845,P016,Online,Audio,Soundbar 3.1,0.0,420.0,300.0,1,420.0,300.0,120.0
206890,2025-06-22,C00012,P015,In‑Store,Audio,Bluetooth Speaker,0.0,180.0,110.0,2,360.0,220.0,140.0
206891,2025-07-18,C00950,P015,Online,Audio,Bluetooth Speaker,0.0,180.0,110.0,4,720.0,440.0,280.0
206892,2025-07-24,C00343,P010,Online,TVs,4K LED TV 55,0.05,855.0,650.0,1,855.0,650.0,205.0
206893,2025-10-10,C01173,P009,Online,Tablets,Tablet Pro 13,0.0,1100.0,770.0,1,1100.0,770.0,330.0
206894,2025-07-03,C00584,P018,Online,Accessories,Mechanical Keyboard,0.0,150.0,85.0,1,150.0,85.0,65.0
206895,2025-12-12,C01111,P025,In‑Store,Gaming,Game Console,0.0,650.0,480.0,1,650.0,480.0,170.0
206896,2025-05-04,C00674,P014,Online,Audio,Noise Cancelling Headphones,0.0,350.0,220.0,1,350.0,220.0,130.0
206897,2025-06-04,C00354,P007,In‑Store,Phones,Smartphone Ultra,0.1,1305.0,980.0,1,1305.0,980.0,325.0
206898,2025-08-04,C00918,P024,Online,Networking,Mesh Wi‑Fi 2‑Pack,0.0,380.0,260.0,1,380.0,260.0,120.0
206899,2025-09-19,C00133,P001,In‑Store,Computers,Laptop Pro 14,0.0,1800.0,1350.0,1,1800.0,1350.0,450.0
206900,2025-07-15,C00618,P010,Online,TVs,4K LED TV 55,0.0,900.0,650.0,1,900.0,650.0,250.0
206901,2025-03-14,C00966,P007,Online,Phones,Smartphone Ultra,0.05,1377.5,980.0,1,1377.5,980.0,397.5
206902,2025-06-24,C00587,P016,Online,Audio,Soundbar 3.1,0.05,399.0,300.0,1,399.0,300.0,99.0
206903,2025-01-04,C01150,P005,Online,Phones,Smartphone X,0.05,1140.0,820.0,1,1140.0,820.0,320.0
206904,2025-03-06,C00459,P003,In‑Store,Computers,Gaming Desktop,0.0,2200.0,1650.0,2,4400.0,3300.0,1100.0
206905,2025-01-30,C01091,P002,In‑Store,Computers,Laptop Air 13,0.0,1400.0,1050.0,1,1400.0,1050.0,350.0
206906,2025-06-20,C00572,P011,Online,TVs,4K LED TV 65,0.0,1300.0,950.0,1,1300.0,950.0,350.0
206907,2025-06-20,C00040,P020,Online,Accessories,Wireless Charger,0.05,57.0,32.0,6,342.0,192.0,150.0
206908,2025-07-27,C00520,P017,In‑Store,Accessories,Wireless Mouse,0.0,40.0,18.0,1,40.0,18.0,22.0
206909,2025-06-16,C01155,P014,In‑Store,Audio,Noise Cancelling Headphones,0.0,350.0,220.0,1,350.0,220.0,130.0
206910,2025-12-02,C00699,P006,Online,Phones,Smartphone Mini,0.1,810.0,620.0,1,810.0,620.0,190.0
206911,2025-06-10,C01098,P025,Online,Gaming,Game Console,0.0,650.0,480.0,1,650.0,480.0,170.0
206912,2025-02-28,C01179,P001,Online,Computers,Laptop Pro 14,0.1,1620.0,1350.0,2,3240.0,2700.0,540.0
206913,2025-10-23,C00618,P007,In‑Store,Phones,Smartphone Ultra,0.0,1450.0,980.0,1,1450.0,980.0,470.0
206914,2025-10-25,C00866,P003,Online,Computers,Gaming Desktop,0.05,2090.0,1650.0,1,2090.0,1650.0,440.0
206915,2025-04-26,C00967,P001,Online,Computers,Laptop Pro 14,0.0,1800.0,1350.0,1,1800.0,1350.0,450.0
206916,2025-01-14,C00963,P014,In‑Store,Audio,Noise Cancelling Headphones,0.0,350.0,220.0,2,700.0,440.0,260.0
206917,2025-06-07,C00418,P004,Online,Computers,2-in-1 Convertible 13,0.1,1125.0,950.0,1,1125.0,950.0,175.0
206918,2025-07-20,C01077,P014,Online,Audio,Noise Cancelling Headphones,0.05,332.5,220.0,1,332.5,220.0,112.5
206919,2025-02-27,C00972,P014,In‑Store,Audio,Noise Cancelling Headphones,0.15,297.5,220.0,3,892.5,660.0,232.5
206920,2025-09-14,C00623,P008,In‑Store,Tablets,Tablet 11,0.0,750.0,520.0,1,750.0,520.0,230.0
206921,2025-06-10,C00900,P016,Online,Audio,Soundbar 3.1,0.1,378.0,300.0,1,378.0,300.0,78.0
206922,2025-01-29,C00434,P002,In‑Store,Computers,Laptop Air 13,0.0,1400.0,1050.0,1,1400.0,1050.0,350.0
206923,2025-12-31,C00153,P020,Online,Accessories,Wireless Charger,0.0,60.0,32.0,6,360.0,192.0,168.0
206924,2025-05-17,C00011,P001,Online,Computers,Laptop Pro 14,0.05,1710.0,1350.0,1,1710.0,1350.0,360.0
206925,2025-10-30,C00136,P017,Online,Accessories,Wireless Mouse,0.05,38.0,18.0,2,76.0,36.0,40.0
206926,2025-11-27,C00532,P015,In‑Store,Audio,Bluetooth Speaker,0.0,180.0,110.0,2,360.0,220.0,140.0
206927,2025-08-11,C01174,P001,Online,Computers,Laptop Pro 14,0.15,1530.0,1350.0,1,1530.0,1350.0,180.0
206928,2025-09-13,C01075,P010,Online,TVs,4K LED TV 55,0.05,855.0,650.0,1,855.0,650.0,205.0
206929,2025-06-02,C01000,P025,Online,Gaming,Game Console,0.05,617.5,480.0,1,617.5,480.0,137.5
206930,2025-08-05,C00382,P022,In‑Store,Accessories,HDMI Cable,0.0,25.0,8.0,5,125.0,40.0,85.0
206931,2025-12-28,C00176,P022,Online,Accessories,HDMI Cable,0.0,25.0,8.0,6,150.0,48.0,102.0
206932,2025-11-15,C00947,P016,In‑Store,Audio,Soundbar 3.1,0.0,420.0,300.0,1,420.0,300.0,120.0
206933,2025-10-25,C00338,P023,Online,Networking,Wi‑Fi Router AX,0.1,198.0,145.0,1,198.0,145.0,53.0
206934,2025-02-13,C00268,P010,In‑Store,TVs,4K LED TV 55,0.05,855.0,650.0,1,855.0,650.0,205.0
206935,2025-03-23,C00670,P013,Online,TVs,4K OLED TV 65,0.05,2280.0,1800.0,1,2280.0,1800.0,480.0
206936,2025-03-22,C00466,P005,In‑Store,Phones,Smartphone X,0.05,1140.0,820.0,1,1140.0,820.0,320.0
206937,2025-05-25,C00671,P012,Online,TVs,4K OLED TV 55,0.0,1600.0,1200.0,1,1600.0,1200.0,400.0
206938,2025-07-27,C00043,P002,Online,Computers,Laptop Air 13,0.05,1330.0,1050.0,1,1330.0,1050.0,280.0
206939,2025-06-19,C00958,P016,In‑Store,Audio,Soundbar 3.1,0.0,420.0,300.0,2,840.0,600.0,240.0
206940,2025-11-07,C00308,P001,Online,Computers,Laptop Pro 14,0.05,1710.0,1350.0,1,1710.0,1350.0,360.0
206941,2025-08-08,C00123,P010,In‑Store,TVs,4K LED TV 55,0.05,855.0,650.0,1,855.0,650.0,205.0
206942,2025-03-26,C00545,P020,In‑Store,Accessories,Wireless Charger,0.05,57.0,32.0,1,57.0,32.0,25.0
206943,2025-03-07,C00786,P010,In‑Store,TVs,4K LED TV 55,0.05,855.0,650.0,1,855.0,650.0,205.0
206944,2025-03-27,C01196,P023,Online,Networking,Wi‑Fi Router AX,0.0,220.0,145.0,2,440.0,290.0,150.0
206945,2025-06-03,C01189,P016,Online,Audio,Soundbar 3.1,0.05,399.0,300.0,1,399.0,300.0,99.0
206946,2025-02-27,C00185,P023,In‑Store,Networking,Wi‑Fi Router AX,0.0,220.0,145.0,1,220.0,145.0,75.0
206947,2025-10-26,C00235,P022,Online,Accessories,HDMI Cable,0.0,25.0,8.0,1,25.0,8.0,17.0
206948,2025-03-01,C00449,P005,In‑Store,Phones,Smartphone X,0.05,1140.0,820.0,1,1140.0,820.0,320.0
206949,2025-06-20,C01042,P022,Online,Accessories,HDMI Cable,0.0,25.0,8.0,2,50.0,16.0,34.0
206950,2025-01-12,C01011,P017,Online,Accessories,Wireless Mouse,0.05,38.0,18.0,5,190.0,90.0,100.0
206951,2025-08-13,C00437,P004,Online,Computers,2-in-1 Convertible 13,0.2,1000.0,950.0,1,1000.0,950.0,50.0
206952,2025-06-07,C00049,P006,Online,Phones,Smartphone Mini,0.0,900.0,620.0,1,900.0,620.0,280.0
206953,2025-05-16,C00176,P023,In‑Store,Networking,Wi‑Fi Router AX,0.0,220.0,145.0,1,220.0,145.0,75.0
206954,2025-10-09,C00938,P026,Online,Gaming,Controller,0.0,80.0,45.0,3,240.0,135.0,105.0
206955,2025-03-25,C01066,P020,In‑Store,Accessories,Wireless Charger,0.0,60.0,32.0,3,180.0,96.0,84.0
206956,2025-12-24,C01069,P022,Online,Accessories,HDMI Cable,0.05,23.75,8.0,2,47.5,16.0,31.5
206957,2025-06-24,C01169,P001,In‑Store,Computers,Laptop Pro 14,0.05,1710.0,1350.0,1,1710.0,1350.0,360.0
206958,2025-07-07,C00762,P015,Online,Audio,Bluetooth Speaker,0.0,180.0,110.0,2,360.0,220.0,140.0
206959,2025-09-02,C00321,P003,Online,Computers,Gaming Desktop,0.0,2200.0,1650.0,1,2200.0,1650.0,550.0
206960,2025-07-16,C01012,P019,In‑Store,Accessories,USB-C Hub,0.0,55.0,28.0,2,110.0,56.0,54.0
206961,2025-04-08,C00537,P010,In‑Store,TVs,4K LED TV 55,0.0,900.0,650.0,1,900.0,650.0,250.0
206962,2025-06-18,C00988,P025,In‑Store,Gaming,Game Console,0.05,617.5,480.0,1,617.5,480.0,137.5
206963,2025-03-11,C00442,P023,In‑Store,Networking,Wi‑Fi Router AX,0.05,209.0,145.0,2,418.0,290.0,128.0
206964,2025-07-10,C00565,P008,Online,Tablets,Tablet 11,0.05,712.5,520.0,1,712.5,520.0,192.5
206965,2025-01-05,C00856,P023,In‑Store,Networking,Wi‑Fi Router AX,0.0,220.0,145.0,1,220.0,145.0,75.0
206966,2025-06-28,C00548,P003,Online,Computers,Gaming Desktop,0.2,1760.0,1650.0,1,1760.0,1650.0,110.0
206967,2025-05-13,C00787,P024,In‑Store,Networking,Mesh Wi‑Fi 2‑Pack,0.0,380.0,260.0,1,380.0,260.0,120.0
206968,2025-12-22,C00233,P010,Online,TVs,4K LED TV 55,0.2,720.0,650.0,1,720.0,650.0,70.0
206969,2025-11-23,C01037,P005,Online,Phones,Smartphone X,0.05,1140.0,820.0,2,2280.0,1640.0,640.0
206970,2025-02-13,C00609,P018,Online,Accessories,Mechanical Keyboard,0.0,150.0,85.0,1,150.0,85.0,65.0
206971,2025-06-13,C00544,P018,Online,Accessories,Mechanical Keyboard,0.0,150.0,85.0,1,150.0,85.0,65.0
206972,2025-06-12,C00962,P022,Online,Accessories,HDMI Cable,0.05,23.75,8.0,1,23.75,8.0,15.75
206973,2025-07-30,C00730,P014,In‑Store,Audio,Noise Cancelling Headphones,0.1,315.0,220.0,2,630.0,440.0,190.0
206974,2025-01-22,C00801,P002,In‑Store,Computers,Laptop Air 13,0.1,1260.0,1050.0,1,1260.0,1050.0,210.0
206975,2025-01-21,C00793,P026,In‑Store,Gaming,Controller,0.0,80.0,45.0,1,80.0,45.0,35.0
206976,2025-11-10,C00841,P009,In‑Store,Tablets,Tablet Pro 13,0.1,990.0,770.0,1,990.0,770.0,220.0
206977,2025-04-14,C00214,P025,In‑Store,Gaming,Game Console,0.15,552.5,480.0,1,552.5,480.0,72.5
206978,2025-03-07,C01089,P019,Online,Accessories,USB-C Hub,0.1,49.5,28.0,3,148.5,84.0,64.5
206979,2025-10-13,C00589,P011,Online,TVs,4K LED TV 65,0.05,1235.0,950.0,1,1235.0,950.0,285.0
206980,2025-07-31,C00791,P024,In‑Store,Networking,Mesh Wi‑Fi 2‑Pack,0.0,380.0,260.0,2,760.0,520.0,240.0
206981,2025-03-23,C00142,P005,Online,Phones,Smartphone X,0.0,1200.0,820.0,2,2400.0,1640.0,760.0
206982,2025-09-19,C00068,P014,In‑Store,Audio,Noise Cancelling Headphones,0.0,350.0,220.0,1,350.0,220.0,130.0
206983,2025-08-20,C00136,P025,In‑Store,Gaming,Game Console,0.05,617.5,480.0,1,617.5,480.0,137.5
206984,2025-07-14,C00650,P012,Online,TVs,4K OLED TV 55,0.15,1360.0,1200.0,1,1360.0,1200.0,160.0
206985,2025-01-12,C00656,P011,Online,TVs,4K LED TV 65,0.0,1300.0,950.0,1,1300.0,950.0,350.0
206986,2025-11-05,C00373,P017,Online,Accessories,Wireless Mouse,0.05,38.0,18.0,2,76.0,36.0,40.0
206987,2025-09-20,C00278,P018,Online,Accessories,Mechanical Keyboard,0.0,150.0,85.0,1,150.0,85.0,65.0
206988,2025-06-25,C00531,P018,In‑Store,Accessories,Mechanical Keyboard,0.0,150.0,85.0,1,150.0,85.0,65.0
206989,2025-01-02,C00400,P026,Online,Gaming,Controller,0.0,80.0,45.0,1,80.0,45.0,35.0
206990,2025-03-31,C01082,P011,Online,TVs,4K LED TV 65,0.2,1040.0,950.0,1,1040.0,950.0,90.0
206991,2025-06-04,C00362,P001,Online,Computers,Laptop Pro 14,0.0,1800.0,1350.0,1,1800.0,1350.0,450.0
206992,2025-07-14,C00567,P012,Online,TVs,4K OLED TV 55,0.05,1520.0,1200.0,1,1520.0,1200.0,320.0
206993,2025-05-11,C00812,P014,Online,Audio,Noise Cancelling Headphones,0.0,350.0,220.0,1,350.0,220.0,130.0
206994,2025-07-16,C00279,P001,Online,Computers,Laptop Pro 14,0.1,1620.0,1350.0,1,1620.0,1350.0,270.0
206995,2025-09-06,C00633,P026,Online,Gaming,Controller,0.1,72.0,45.0,1,72.0,45.0,27.0
206996,2025-10-04,C00670,P001,Online,Computers,Laptop Pro 14,0.05,1710.0,1350.0,1,1710.0,1350.0,360.0
206997,2025-05-30,C00840,P018,Online,Accessories,Mechanical Keyboard,0.0,150.0,85.0,2,300.0,170.0,130.0
206998,2025-02-05,C00346,P011,Online,TVs,4K LED TV 65,0.0,1300.0,950.0,1,1300.0,950.0,350.0
206999,2025-02-13,C00811,P013,Online,TVs,4K OLED TV 65,0.0,2400.0,1800.0,1,2400.0,1800.0,600.0
207000,2025-07-26,C00906,P012,Online,TVs,4K OLED TV 55,0.05,1520.0,1200.0,1,1520.0,1200.0,320.0
207001,2025-07-22,C00147,P025,Online,Gaming,Game Console,0.0,650.0,480.0,1,650.0,480.0,170.0
207002,2025-04-29,C00904,P012,Online,TVs,4K OLED TV 55,0.1,1440.0,1200.0,2,2880.0,2400.0,480.0
207003,2025-03-25,C00529,P018,In‑Store,Accessories,Mechanical Keyboard,0.0,150.0,85.0,1,150.0,85.0,65.0
207004,2025-01-10,C00157,P008,In‑Store,Tablets,Tablet 11,0.15,637.5,520.0,2,1275.0,1040.0,235.0
207005,2025-04-17,C00724,P009,In‑Store,Tablets,Tablet Pro 13,0.0,1100.0,770.0,1,1100.0,770.0,330.0
207006,2025-03-05,C00889,P019,Online,Accessories,USB-C Hub,0.0,55.0,28.0,5,275.0,140.0,135.0
207007,2025-06-24,C00441,P021,In‑Store,Accessories,Phone Case,0.0,35.0,12.0,5,175.0,60.0,115.0
207008,2025-10-05,C00753,P026,Online,Gaming,Controller,0.15,68.0,45.0,2,136.0,90.0,46.0
207009,2025-12-04,C00964,P023,Online,Networking,Wi‑Fi Router AX,0.0,220.0,145.0,1,220.0,145.0,75.0
207010,2025-10-06,C00538,P004,In‑Store,Computers,2-in-1 Convertible 13,0.05,1187.5,950.0,1,1187.5,950.0,237.5
207011,2025-11-04,C00389,P022,Online,Accessories,HDMI Cable,0.0,25.0,8.0,5,125.0,40.0,85.0
207012,2025-05-11,C00055,P010,In‑Store,TVs,4K LED TV 55,0.15,765.0,650.0,1,765.0,650.0,115.0
207013,2025-12-21,C00248,P005,In‑Store,Phones,Smartphone X,0.0,1200.0,820.0,1,1200.0,820.0,380.0
207014,2025-07-27,C00097,P009,Online,Tablets,Tablet Pro 13,0.0,1100.0,770.0,2,2200.0,1540.0,660.0
207015,2025-11-28,C00971,P009,Online,Tablets,Tablet Pro 13,0.1,990.0,770.0,2,1980.0,1540.0,440.0
207016,2025-04-22,C00177,P018,In‑Store,Accessories,Mechanical Keyboard,0.0,150.0,85.0,1,150.0,85.0,65.0
207017,2025-06-24,C00646,P007,In‑Store,Phones,Smartphone Ultra,0.1,1305.0,980.0,1,1305.0,980.0,325.0
207018,2025-12-20,C00791,P016,Online,Audio,Soundbar 3.1,0.05,399.0,300.0,2,798.0,600.0,198.0
207019,2025-12-12,C00468,P002,In‑Store,Computers,Laptop Air 13,0.0,1400.0,1050.0,1,1400.0,1050.0,350.0
207020,2025-06-01,C00173,P024,Online,Networking,Mesh Wi‑Fi 2‑Pack,0.15,323.0,260.0,1,323.0,260.0,63.0
207021,2025-06-18,C01038,P014,In‑Store,Audio,Noise Cancelling Headphones,0.0,350.0,220.0,1,350.0,220.0,130.0
207022,2025-10-05,C00754,P026,In‑Store,Gaming,Controller,0.1,72.0,45.0,2,144.0,90.0,54.0
207023,2025-11-07,C00309,P026,Online,Gaming,Controller,0.0,80.0,45.0,1,80.0,45.0,35.0
207024,2025-03-14,C00150,P002,Online,Computers,Laptop Air 13,0.0,1400.0,1050.0,1,1400.0,1050.0,350.0
207025,2025-10-11,C00468,P010,Online,TVs,4K LED TV 55,0.05,855.0,650.0,1,855.0,650.0,205.0
207026,2025-05-04,C00647,P022,Online,Accessories,HDMI Cable,0.0,25.0,8.0,3,75.0,24.0,51.0
207027,2025-10-11,C00867,P005,Online,Phones,Smartphone X,0.2,960.0,820.0,1,960.0,820.0,140.0
207028,2025-03-16,C01009,P021,In‑Store,Accessories,Phone Case,0.0,35.0,12.0,5,175.0,60.0,115.0
207029,2025-02-18,C00934,P009,In‑Store,Tablets,Tablet Pro 13,0.0,1100.0,770.0,1,1100.0,770.0,330.0
207030,2025-01-31,C01194,P003,Online,Computers,Gaming Desktop,0.0,2200.0,1650.0,2,4400.0,3300.0,1100.0
207031,2025-12-23,C00583,P018,Online,Accessories,Mechanical Keyboard,0.0,150.0,85.0,4,600.0,340.0,260.0
207032,2025-04-23,C00412,P008,Online,Tablets,Tablet 11,0.0,750.0,520.0,1,750.0,520.0,230.0
207033,2025-07-05,C01134,P003,In‑Store,Computers,Gaming Desktop,0.1,1980.0,1650.0,1,1980.0,1650.0,330.0
207034,2025-12-16,C00659,P018,In‑Store,Accessories,Mechanical Keyboard,0.0,150.0,85.0,2,300.0,170.0,130.0
207035,2025-02-26,C00605,P011,Online,TVs,4K LED TV 65,0.0,1300.0,950.0,2,2600.0,1900.0,700.0
207036,2025-12-07,C01061,P017,Online,Accessories,Wireless Mouse,0.0,40.0,18.0,1,40.0,18.0,22.0
207037,2025-11-12,C00323,P008,In‑Store,Tablets,Tablet 11,0.0,750.0,520.0,1,750.0,520.0,230.0
207038,2025-01-03,C00924,P021,Online,Accessories,Phone Case,0.05,33.25,12.0,3,99.75,36.0,63.75
207039,2025-01-27,C00718,P017,In‑Store,Accessories,Wireless Mouse,0.1,36.0,18.0,2,72.0,36.0,36.0
207040,2025-03-11,C00793,P008,Online,Tablets,Tablet 11,0.0,750.0,520.0,2,1500.0,1040.0,460.0
207041,2025-01-23,C00750,P004,Online,Computers,2-in-1 Convertible 13,0.15,1062.5,950.0,1,1062.5,950.0,112.5
207042,2025-04-14,C00093,P025,Online,Gaming,Game Console,0.05,617.5,480.0,1,617.5,480.0,137.5
207043,2025-05-25,C00770,P010,In‑Store,TVs,4K LED TV 55,0.0,900.0,650.0,1,900.0,650.0,250.0
207044,2025-09-03,C00541,P024,Online,Networking,Mesh Wi‑Fi 2‑Pack,0.0,380.0,260.0,1,380.0,260.0,120.0
207045,2025-11-15,C00431,P013,In‑Store,TVs,4K OLED TV 65,0.05,2280.0,1800.0,1,2280.0,1800.0,480.0
207046,2025-04-08,C00780,P003,In‑Store,Computers,Gaming Desktop,0.0,2200.0,1650.0,2,4400.0,3300.0,1100.0
207047,2025-04-13,C00715,P026,Online,Gaming,Controller,0.05,76.0,45.0,1,76.0,45.0,31.0
207048,2025-10-31,C01166,P022,In‑Store,Accessories,HDMI Cable,0.0,25.0,8.0,6,150.0,48.0,102.0
207049,2025-08-26,C01092,P021,In‑Store,Accessories,Phone Case,0.0,35.0,12.0,1,35.0,12.0,23.0
207050,2025-02-19,C00524,P004,Online,Computers,2-in-1 Convertible 13,0.0,1250.0,950.0,1,1250.0,950.0,300.0
207051,2025-07-15,C00640,P007,Online,Phones,Smartphone Ultra,0.0,1450.0,980.0,1,1450.0,980.0,470.0
207052,2025-07-06,C00931,P010,Online,TVs,4K LED TV 55,0.0,900.0,650.0,1,900.0,650.0,250.0
207053,2025-11-15,C00630,P013,Online,TVs,4K OLED TV 65,0.15,2040.0,1800.0,1,2040.0,1800.0,240.0
207054,2025-08-04,C01093,P018,Online,Accessories,Mechanical Keyboard,0.0,150.0,85.0,2,300.0,170.0,130.0
207055,2025-08-03,C00508,P017,Online,Accessories,Wireless Mouse,0.05,38.0,18.0,5,190.0,90.0,100.0
207056,2025-10-13,C00713,P004,Online,Computers,2-in-1 Convertible 13,0.1,1125.0,950.0,1,1125.0,950.0,175.0
207057,2025-06-20,C01189,P011,In‑Store,TVs,4K LED TV 65,0.0,1300.0,950.0,1,1300.0,950.0,350.0
207058,2025-02-27,C00741,P019,Online,Accessories,USB-C Hub,0.0,55.0,28.0,4,220.0,112.0,108.0
207059,2025-03-25,C00322,P007,In‑Store,Phones,Smartphone Ultra,0.0,1450.0,980.0,1,1450.0,980.0,470.0
207060,2025-08-20,C00136,P017,Online,Accessories,Wireless Mouse,0.05,38.0,18.0,4,152.0,72.0,80.0
207061,2025-07-14,C00982,P005,Online,Phones,Smartphone X,0.0,1200.0,820.0,1,1200.0,820.0,380.0
207062,2025-09-04,C01087,P025,In‑Store,Gaming,Game Console,0.1,585.0,480.0,1,585.0,480.0,105.0
207063,2025-02-19,C00620,P022,Online,Accessories,HDMI Cable,0.05,23.75,8.0,2,47.5,16.0,31.5
207064,2025-11-25,C00473,P010,Online,TVs,4K LED TV 55,0.15,765.0,650.0,1,765.0,650.0,115.0
207065,2025-11-18,C00436,P002,Online,Computers,Laptop Air 13,0.0,1400.0,1050.0,2,2800.0,2100.0,700.0
207066,2025-01-26,C00800,P025,Online,Gaming,Game Console,0.0,650.0,480.0,1,650.0,480.0,170.0
207067,2025-09-12,C00444,P010,Online,TVs,4K LED TV 55,0.0,900.0,650.0,1,900.0,650.0,250.0
207068,2025-09-17,C00695,P005,Online,Phones,Smartphone X,0.0,1200.0,820.0,2,2400.0,1640.0,760.0
207069,2025-02-17,C00569,P012,Online,TVs,4K OLED TV 55,0.15,1360.0,1200.0,1,1360.0,1200.0,160.0
207070,2025-10-11,C00611,P019,Online,Accessories,USB-C Hub,0.0,55.0,28.0,1,55.0,28.0,27.0
207071,2025-11-21,C00655,P011,Online,TVs,4K LED TV 65,0.0,1300.0,950.0,2,2600.0,1900.0,700.0
207072,2025-04-09,C00335,P002,Online,Computers,Laptop Air 13,0.2,1120.0,1050.0,2,2240.0,2100.0,140.0
207073,2025-03-02,C00743,P023,In‑Store,Networking,Wi‑Fi Router AX,0.0,220.0,145.0,2,440.0,290.0,150.0
207074,2025-12-25,C00724,P013,Online,TVs,4K OLED TV 65,0.0,2400.0,1800.0,1,2400.0,1800.0,600.0
207075,2025-05-11,C00885,P026,In‑Store,Gaming,Controller,0.05,76.0,45.0,1,76.0,45.0,31.0
207076,2025-03-29,C01011,P023,Online,Networking,Wi‑Fi Router AX,0.0,220.0,145.0,4,880.0,580.0,300.0
207077,2025-01-22,C00445,P005,Online,Phones,Smartphone X,0.0,1200.0,820.0,1,1200.0,820.0,380.0
207078,2025-11-30,C00977,P024,In‑Store,Networking,Mesh Wi‑Fi 2‑Pack,0.0,380.0,260.0,1,380.0,260.0,120.0
207079,2025-04-17,C00814,P006,In‑Store,Phones,Smartphone Mini,0.0,900.0,620.0,1,900.0,620.0,280.0
207080,2025-01-24,C00435,P003,In‑Store,Computers,Gaming Desktop,0.1,1980.0,1650.0,1,1980.0,1650.0,330.0
207081,2025-01-29,C00685,P021,Online,Accessories,Phone Case,0.0,35.0,12.0,2,70.0,24.0,46.0
207082,2025-10-03,C00767,P021,Online,Accessories,Phone Case,0.1,31.5,12.0,2,63.0,24.0,39.0
207083,2025-09-30,C00999,P015,Online,Audio,Bluetooth Speaker,0.05,171.0,110.0,2,342.0,220.0,122.0
207084,2025-12-16,C01004,P026,Online,Gaming,Controller,0.15,68.0,45.0,1,68.0,45.0,23.0
207085,2025-01-07,C01124,P026,Online,Gaming,Controller,0.0,80.0,45.0,2,160.0,90.0,70.0
207086,2025-09-26,C00297,P013,Online,TVs,4K OLED TV 65,0.0,2400.0,1800.0,1,2400.0,1800.0,600.0
207087,2025-01-14,C00441,P025,In‑Store,Gaming,Game Console,0.0,650.0,480.0,1,650.0,480.0,170.0
207088,2025-01-25,C00076,P020,Online,Accessories,Wireless Charger,0.0,60.0,32.0,1,60.0,32.0,28.0
207089,2025-05-19,C00181,P002,Online,Computers,Laptop Air 13,0.0,1400.0,1050.0,1,1400.0,1050.0,350.0
207090,2025-10-13,C00645,P017,In‑Store,Accessories,Wireless Mouse,0.0,40.0,18.0,2,80.0,36.0,44.0
207091,2025-07-21,C00732,P019,In‑Store,Accessories,USB-C Hub,0.05,52.25,28.0,2,104.5,56.0,48.5
207092,2025-07-16,C00689,P002,Online,Computers,Laptop Air 13,0.1,1260.0,1050.0,2,2520.0,2100.0,420.0
207093,2025-07-30,C01058,P001,Online,Computers,Laptop Pro 14,0.0,1800.0,1350.0,1,1800.0,1350.0,450.0
207094,2025-05-08,C00416,P015,Online,Audio,Bluetooth Speaker,0.05,171.0,110.0,3,513.0,330.0,183.0
207095,2025-11-06,C00452,P004,In‑Store,Computers,2-in-1 Convertible 13,0.05,1187.5,950.0,1,1187.5,950.0,237.5
